SettlementPoint,Month,DayOfWeek,Hour,Price,NormalizedPrice
HB_PAN,6,6,5,12.646,0.025196354637794932
HB_PAN,6,6,6,13.526,0.026949698942813082
HB_PAN,6,6,7,14.496,0.028882362551753547
HB_PAN,6,6,8,14.985999999999999,0.029858656539775014
HB_PAN,6,6,9,15.784,0.03144862103455284
HB_PAN,6,6,10,16.212,0.03230138394653894
HB_PAN,6,6,11,17.238,0.03434562401125328
HB_PAN,6,6,12,19.916,0.03968136952129716
HB_PAN,6,6,13,23.596,0.04701353661500943
HB_PAN,6,6,14,30.397999999999996,0.06056609111811563
HB_PAN,6,6,15,38.465999999999994,0.07664107049639568
HB_PAN,6,6,16,45.092,0.08984295613849827
